school,major,risk_level,source_present,official_source_type,required_recommended_mixed,numeric_score_suspect,gpa_suspect,credit_suspect,same_requirements_as_other_majors,needs_official_check,notes
"University of Minnesota, Twin Cities",Communications,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Biology,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Chemistry,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Physics,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Mathematics,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Statistics,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Public Health,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Nursing,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",International Relations,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Philosophy,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Aerospace Engineering and Mechanics,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Bioproducts and Biosystems Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Environmental Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Geoengineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Industrial and Systems Engineering,verified,true,official_site,false,false,false,false,false,false,None
"University of Minnesota, Twin Cities",Materials Science and Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Computer Science,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Data Science,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Information Technology,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Computer Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Electrical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Mechanical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Civil Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Chemical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Biomedical Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Industrial Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Aerospace Engineering,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Business Administration,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Finance,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Accounting,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Marketing,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Management,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Economics,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Psychology,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Political Science,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Sociology,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,History,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,English,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Communications,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Biology,verified,true,official_site,false,false,false,false,false,false,None
Rutgers University,Biochemistry,verified,true,official_site,false,false,false,false,false,false,None
